"name","addr:district","longitude","latitude"
"Ayurveda Hospital","Dungarpur","74.023369","23.674906999999997"
"Raj Medical","Dungarpur","73.7421745","23.5650541"
"Shri Ram Clinic","Dungarpur","74.0254905","23.667672999999994"
"Dr. Jafruddin Clinic","Dungarpur","74.0107103","23.661352999999995"
"Dr. Husein Qaizar","Dungarpur","74.0035982","23.546308400000004"
"Dr. Idris Ezzy","Dungarpur","74.0024449","23.5461074"
"Mehta Hospital","Dungarpur","74.0221107","23.670357399999997"
"Deepak Homoeo Clinic","Sirohi","72.7888452","24.496208999999993"
"Ruchir Clinic","Dungarpur","73.9633732","23.5023629"
"Maruthi Clinic","Sirohi","72.783268","24.475580999999995"
"National Hospital","Dungarpur","74.0775751","23.9571118"
"Government Ayurvedic Hospital","Sirohi","72.7725815","24.471175999999996"
"Royal Clinic","Dungarpur","73.7408666","23.564797499999997"
"Siddhi Vinayak Hospital","Dungarpur","74.078789","23.958598299999995"
"Bokhla Hospital","Udaipur","73.5497114","23.8995141"
"Aravali Hospital","Sirohi","72.8509532","24.880853199999994"
"M M Patidar Hospital","Dungarpur","74.0158818","23.66552719999999"
"Dr. Santosh Yadav Orthopaedic Clinic","Dungarpur","73.7174671","23.852212899999994"
"Dr. Ashok Kumar Clinic","Sirohi","72.8581794","24.8774087"
"Dr. Jayesh Gandhi Clinic","Dungarpur","73.721362","23.851072000000002"
"ESI Hospital","Sirohi","72.7786588","24.465175"
"Mewar Hospital","Dungarpur","73.7059643","23.8551008"
"Dr. Gaurav Yadav","Dungarpur","73.7084193","23.857447200000003"
"Shree Rama Dawakhana","Udaipur","73.5576491","23.913425900000004"
"Pacific Health Hospital","Dungarpur","74.0837258","23.9677769"
"Shree Padmavati Eye Hospital","Dungarpur","74.0261327","23.668220599999998"
"Dr. Mukesh Meena","Sirohi","72.858837","24.887917999999996"
"Purohit Hospital","Sirohi","73.0501889","24.7955632"
"Government Hospital","Sirohi","72.529046","24.619969"
"Homeopathy Hospital","Dungarpur","73.7109966","23.858351099999997"
"Vardaan Clinic","Dungarpur","73.7651424","23.525967999999995"
"Bansal Hospital","Sirohi","72.7829999","24.483886299999998"
"Bhagwan Mahaveer Orthopaedic Hospital","Dungarpur","73.7085124","23.8567446"
"Gujral Homeopathic Clinic","Sirohi","73.0507213","24.793910400000005"
"Railway Hospital","Sirohi","72.78827200000002","24.481898"
"Government Hospital","Dungarpur","74.0064403","23.663976999999996"
"Dr. Laxman Singh Chouhan Hospital","Dungarpur","74.07580090000002","23.956636"
"Gaurav Singhi Hospital","Sirohi","72.7829652","24.4839773"
"Bhagoday Clinic","Dungarpur","74.0259554","23.6682348"
"Mahila Government Hospital","Sirohi","72.8586236","24.887199199999998"
"Yadav Hospital","Sirohi","72.8592033","24.877976799999995"
"Navjeevan Clinic","Dungarpur","73.6777318","23.835187199999996"
"Desai Hospital","Sirohi","72.861102","24.878378"
"Abhay Eye Clinic","Dungarpur","73.707097","23.8536997"
"Life Care Hospital","Sirohi","72.7939531","24.4947392"
"Jeevan Jyoti Hospital","Dungarpur","73.7104951","23.8569221"
"Shifa Nursing Care Centre","Dungarpur","73.7683505","23.524646700000005"
"Eye Hospital","Sirohi","72.8584285","24.8868506"
"New Satellite Hospital","Udaipur","73.7063096","24.6269685"
"Dr. G.L. Kumawat","Udaipur","73.718434","24.590691000000003"
"Monika Poly Clinic","Udaipur","73.7547127","24.5944907"
"Satyam Orthopaedic and Surgical Hospital","Udaipur","73.692761","24.07475519999999"
"Tripathi Hospital","Udaipur","73.5937049","23.9835388"
"Sharma's Clinic","Udaipur","73.7064459","24.606859099999998"
"L.C. Memorial Dental Hospital","Udaipur","73.7394758","24.586850799999997"
"Adinath Clinic","Udaipur","74.0397884","24.134869799999997"
"Purbia Clinic","Udaipur","74.0465442","24.1378166"
"Dr. Vijay Jain","Udaipur","74.0828948","24.807577599999995"
"Dr. Anant Prakash Gupta","Udaipur","73.6968346","24.559429"
"Dr. Santu Clinic","Udaipur","73.7477838","24.5906597"
"Sanjivani Hospital","Udaipur","73.9754452","24.789540800000005"
"Dr. Charan Child Clinic","Udaipur","73.9681225","24.786432699999995"
"Daffodil Poly Clinic","Udaipur","73.693124","24.543502499999995"
"Mental Health and Wellness Clinic","Udaipur","73.669496","24.587689799999996"
"Gujarat Piles & Gastro Care Centre","Udaipur","73.6885375","24.586749899999997"
"Alokik Hospital","Udaipur","73.774237","24.595835999999995"
"Shreee Krishna Physiotherapy Clinic","Udaipur","73.7075205","24.56784229999999"
"Neha Clinic","Udaipur","73.7055406","24.618604699999995"
"Dr. P. C. Jain Clinic","Udaipur","73.7356473","24.5864716"
"Dr. Y.N. Verma","Udaipur","73.756108","24.590941999999995"
"Bhaumik Brain and Spine Clinic","Udaipur","73.7226793","24.620747899999998"
"Dr. Devpura Child Clinic","Udaipur","73.73081710000001","24.5841281"
"Dr. Jayesh Khandelwal's Heart, Diabetes, Thyroid & General Clinic","Udaipur","73.7395529","24.5869087"
"Sun Hospital","Udaipur","73.6819835","24.634619799999996"
"Sai Physiotherapy Clinic","Udaipur","73.6989216","24.542725999999995"
"S.M.B. Clinic and Research Centre","Udaipur","73.687963","24.540791"
"Sunrise Hospital","Udaipur","73.720818","24.564781"
"Kumar Sharma Chest Clinic","Udaipur","73.6883935","24.5404456"
"MD Clinic","Udaipur","73.7067561","24.606588099999996"
"Attari Clinic","Udaipur","73.68638720000001","24.5867483"
"Alakh Nayan Mandir Eye Hospital","Udaipur","73.765567","24.592948999999997"
"Sai Pali Clinic","Udaipur","73.6856741","24.5867612"
"Pulse Physiotherapy Clinic","Udaipur","73.6800244","24.582619799999996"
"Dr. B. L. Siroya","Udaipur","73.68689","24.613987"
"Orthocare Clinic","Udaipur","73.7203453","24.569814599999994"
"Vinayak Hospital","Udaipur","74.0404357","24.1354405"
"Jai Jinendra Homoeo Clinic & Research Centre","Udaipur","73.7155967","24.589098400000005"
"Government Hospital","Udaipur","73.5947165","23.9870534"
"Prathmik Upchar Clinic","Udaipur","73.71433300000001","24.636246999999994"
"Aamliya Bagh Hospital","Udaipur","73.9880594","24.785509699999995"
"Aarogya Hospital","Udaipur","74.04051","24.135791000000005"
"Jeevan Jyoti Hospital","Udaipur","73.7159633","24.557307400000003"
"Dr. Sangeeta Sen Clinic","Udaipur","73.7315903","24.584192500000007"
"Dr. Yogeshwar Ayurvedic Clinic","Udaipur","73.7055814","24.563244899999997"
"Sharma Chest Clinic","Udaipur","73.6956299","24.544086700000005"
"Dr. Hemendra Bamaniya ENT Clinic","Udaipur","73.715435","24.621341"
"Janani Clinic","Udaipur","73.7670391","24.597867200000003"
"Niharika Hospital","Udaipur","73.6909345","24.617834499999997"
"Vedant Clinic","Udaipur","74.2999481","24.328066699999994"
"Dr. S.K Kaushik","Udaipur","73.6707882","24.580117699999995"
"Dr. Gambhir Clinic","Udaipur","73.6909265","24.540940000000003"
"Anmol Hospital","Udaipur","73.6927549","24.6430368"
"Dr. Aniket Pratap","Udaipur","73.9745021","24.7940146"
"Bhumi Clinic","Udaipur","73.6944577","24.073181100000003"
"Apna Hospital","Udaipur","73.6892787","24.620159999999995"
"Goyal Clinic","Udaipur","73.7218945","24.567084799999996"
"Sharma Multispeciality Hospital","Udaipur","73.7099797","24.624616499999995"
"Pancholi Hospital","Udaipur","73.5994845","23.9843896"
"Shuddhi Clinic","Udaipur","73.6993918","24.5776654"
"TB Hospital","Udaipur","73.660284","24.65596499999999"
"Dr. Mehta Poly Clinic","Udaipur","73.6936976","24.579267100000003"
"Luhadias Chest Clinic","Udaipur","73.7257304","24.6164755"
"Durga Hospital","Udaipur","73.593887","23.982593"
"Devyanshi Ayuveda and Panchakarma Hospital","Udaipur","73.7255252","24.560957799999997"
"Niyantaa Physiotherapy Clinic","Udaipur","73.687719","24.543621299999998"
"Fast Relief Clinic","Udaipur","73.7479548","24.590014700000005"
"Eye Care Hospital","Udaipur","73.6962994","24.578129499999996"
"MK Jain Clinic","Udaipur","73.6978143","24.57264629999999"
"Dr. N.K. Gupta","Udaipur","73.7068589","24.610949199999997"
"Shreyas Children & Maternity Hospital","Udaipur","73.6856103","24.6104457"
"Yash Clinic","Udaipur","73.7084524","24.622109899999998"
"Dr. Goverdhan Ramchandani","Udaipur","73.7273248","24.5473888"
"Victoria Hospital","Udaipur","73.7439654","24.554295500000002"
"ESIC Hospital","Udaipur","73.7241831","24.627611299999998"
"Jain Clinic","Udaipur","73.7231664","24.566817900000004"
"Srinath Orthopaedic Hospital","Udaipur","73.6898061","24.618731"
"Active 4 Life Physiotherapy Clinic","Udaipur","73.7320227","24.5848784"
"Aarogya Clinic","Udaipur","73.7385212","24.584666"
"Sanjeevani Hospital","Udaipur","74.0448482","24.136211299999996"
"Dr. L K Bhatnagar","Udaipur","73.724616","24.567688999999998"
"Disha Clinic","Udaipur","73.6981655","24.6220296"
"Doshi Clinic","Udaipur","73.6867965","24.5802349"
"Railway Hospital","Udaipur","73.7261698","24.582778300000005"
"Jai Hind Surgical Hospital","Udaipur","73.5951189","23.987033699999994"
"Seva Bharti Hospital","Udaipur","73.671123","24.5814283"
"Amrit Clinic","Udaipur","74.2085898","24.1419208"
"Shivam Hospital","Udaipur","73.7222265","24.582466"
"Dr. Jaideep Sharma","Udaipur","73.7539282","24.572628999999992"
"Jivan Kiran Clinic","Udaipur","73.770982","24.5941695"
"Health Line Physiotherapy Centre","Udaipur","73.6888219","24.6123932"
"Abhishek Clinic","Udaipur","73.706971","24.56543"
"Dr. Ananya Homeopathic Clinic","Udaipur","73.7138058","24.607524399999996"
"Dr. L.N. Dhabhai Clinic","Udaipur","73.7183112","24.595065199999993"
"Ahmadabad Hospital","Udaipur","73.63283","23.995815299999997"
"Dr. Anil Clinic","Udaipur","73.6925331","24.0739431"
"JK Hospital","Udaipur","73.710867","24.6065191"
"Taya Eye Hospital","Udaipur","73.7913152","24.599312600000005"
"Dr. Ravi's Clinic","Udaipur","73.7252844","24.560973399999998"
"Pratap Hospital","Udaipur","73.7491103","24.5911381"
"B L Jain Memorial Hospital","Udaipur","73.7074333","24.553366699999994"
"Dr. Ramakant Mali","Udaipur","73.7465073","24.590942199999997"
"Sehat Hospital","Udaipur","73.6672306","24.584341099999996"
"Golcha Poly Clinic","Udaipur","73.6936858","24.5651945"
"Dhanvanter Chikitsalaya","Udaipur","73.7154022","24.6380892"
"Wagad Hospital","Banswara","74.442984","23.55239"
"Drishthi Eye Clinic","Banswara","74.4470486","23.551087299999992"
"Dr. Kirtish Jain","Banswara","74.4459935","23.554957699999996"
"Rajat Hospital","Banswara","74.2574977","23.4505024"
"Fakhri Hospital","Banswara","74.17464","23.5919047"
"Sankalp Physiotherapy Clinic","Rajsamand","74.0784712","25.738129199999996"
"Kanchan Nandan Clinic","Rajsamand","73.896716","25.048816"
"Dr. M. L. Clinic","Rajsamand","73.8186185","24.945779899999998"
"Bhagwan Mahaveer Hospital","Rajsamand","73.8905429","25.5367238"
"Shreeji Hospital","Rajsamand","73.8665183","25.034032999999997"
"Dr. Rekha Sharma Hospital","Rajsamand","73.8222026","24.942452299999992"
"Dr. Yogendra Verma","Rajsamand","73.8854386","25.056029900000002"
"Bhatnagar Nursing & Maternity Home","Banswara","74.436498","23.540483000000002"
"Dharti Hospital","Banswara","74.4138484","23.758400399999992"
"Government Pashu Hospital","Pratapgarh","74.7723528","24.0399254"
"Shekhawat Orthopedic","Banswara","74.4354939","23.5575159"
"Yogesh Clinic","Rajsamand","74.078797","25.740235"
"Rishabh Physio Care","Rajsamand","73.8958953","25.049500699999996"
"Dr. Nitin Suthar Disha Hospital","Pratapgarh","74.7794656","24.024289199999995"
"Dr. Chawra Clinic","Rajsamand","74.1105361","25.028579699999998"
"Bhanawat Dental & Cosmetic Clinic","Rajsamand","73.8221384","24.931124499999996"
"Navjeewan Clinic","Banswara","74.2694391","23.4056052"
"Pankaj Nursing Home","Banswara","74.441533","23.545767000000005"
"Shree Jee Orthopaedic and Trauma Hospital","Rajsamand","73.8646719","25.031950900000002"
"Hari Singh Chouhan","Rajsamand","73.9058405","25.527895700000002"
"Dr. Kothari Surgical Nursing Home","Banswara","74.4386213","23.543687000000002"
"Aasma Hospital","Banswara","74.45703480000002","23.5584454"
"Rajsamand Clinic","Rajsamand","73.9180608","25.3028123"
"Vision Centre - Alakh Nayan Eye Hospital","Rajsamand","73.823379","24.9287406"
"Care Eye Hospital","Rajsamand","73.9117963","25.061128100000005"
"GKB Gujrati Multispeciality Hospital","Banswara","74.42954","23.5578069"
"Gyayak Hospital","Banswara","74.4245206","23.527291"
"Radhika Hospital","Rajsamand","73.9028242","25.058179899999995"
"Ashish Hospital","Banswara","74.1652979","23.5908892"
"Rahul Biswas Home Clinic","Chittorgarh","74.5571792","24.384919099999998"
"Sky Lifeline Multispeciality Hospital","Pratapgarh","74.745243","24.040958400000005"
"Osteo Ayush Pain Clinic","Rajsamand","73.9046354","25.530161699999997"
"Anand Orthopaedic Hospital","Banswara","74.4317627","23.556397299999993"
"MGH Hospital","Banswara","74.4472527","23.551742"
"Suvidha Clinic","Banswara","74.1663432","23.591732299999997"
"Paras Hospital","Banswara","74.164937","23.591290999999995"
"Aashirwaad Hospital","Banswara","74.4158419","23.758803399999994"
"Dr. Ajit Hospital","Banswara","74.2610507","23.4470489"
"City Hospital","Rajsamand","73.8756857","25.0585013"
"Aastha Hospital","Pratapgarh","74.7799424","24.039281600000002"
"V P Ayurvedic","Banswara","74.4361","23.557997000000004"
"Vardhman Hospital","Banswara","74.412899","23.518626999999995"
"Deep Eye Care & Optics","Rajsamand","73.8816692","25.059893199999994"
"Udgam Hospital","Pratapgarh","74.7782477","24.039723099999993"
"Vandana Hospital","Rajsamand","73.9106682","25.5347425"
"Kavdia Hospital","Rajsamand","73.873551","25.058325999999997"
"Government Hospital","Rajsamand","74.07884","25.735988"
"Saikripa Clinic","Banswara","74.3491366","23.4267145"
"Yadav Fracture & Orthopaedic Hospital","Banswara","74.4341975","23.552141399999996"
"Maryam Hospital","Banswara","74.449424","23.552433699999998"
"Dr. Shailendra Jain","Banswara","74.415053","23.5210859"
"Burhani Hospital","Banswara","74.1711818","23.593322400000005"
"Government Ayurvedic Hospital","Banswara","74.418694","23.524081"
"Jain Hospital","Rajsamand","73.896594","25.057570600000002"
"Pooja Clinic","Rajsamand","73.8746226","25.063667500000005"
"Shree Ramchandra Memorial Hospital","Rajsamand","73.9172037","25.2862582"
"Pooja Clinic","Bhilwara","74.0452115","25.4559015"
"Charpota Hospital","Banswara","74.3783541","23.607041999999996"
"Nikunj Ortho Hospital","Rajsamand","73.8947987","25.0482135"
"Taly Memorial Hospital","Banswara","74.438745","23.541209999999992"
"Dr. R. K. Singh Homoeopathic Clinic","Banswara","74.4349498","23.5567661"
"Sarvarth Spine Clinic","Chittorgarh","74.6763915","24.631624199999997"
"Rajasthan Hospital","Chittorgarh","74.6174921","24.872854300000004"
"Kanthed Pediatrician","Chittorgarh","74.6174799","24.874073200000005"
"Shree Homoeo Clinic and Research Centre","Chittorgarh","74.6263594","24.887296999999997"
"Om Multispeciality Hospital","Chittorgarh","75.013657","25.0226532"
"Asawara Clinic","Chittorgarh","74.335876","24.507667999999992"
"Shreenath Physiotherapy Clinic & Research Centre","Chittorgarh","75.0157318","24.9870104"
"Dr. Krishna Mehta Maternity and Nursing Home","Chittorgarh","74.625989","24.899543"
"Smile Dental Care","Chittorgarh","74.6258131","24.887947799999996"
"Mahatma Jain Clinic","Chittorgarh","74.3345454","24.5071342"
"Akshar Orthopaedic Chikitsaalay","Chittorgarh","74.61755500000001","24.874183"
"Pearl Hospital and Research Centre","Chittorgarh","74.630971","24.882962999999997"
"Naytra Jyoti Eye Hospital","Chittorgarh","74.6252867","24.889658199999992"
"Sanjivani Clinic","Chittorgarh","74.626361","24.937632000000004"
"Nawaz Eye Care","Chittorgarh","74.6871451","24.6226921"
"Dhanvantary Nursing Care","Chittorgarh","74.2631959","24.878496199999994"
"Dr. Khabya Heart Care Hospital","Chittorgarh","74.6206479","24.8789746"
"Balaji Clinic","Chittorgarh","74.7935143","25.026951099999998"
"Life Care Hospital","Chittorgarh","74.680682","24.625490999999997"
"Dr. Bakshi Hospital","Chittorgarh","74.6181272","24.8746543"
"Dr. Siddharth Jain","Chittorgarh","74.6825582","24.625316299999998"
"Alakh Nayan Eye Centre","Chittorgarh","74.62011040000002","24.8767118"
"Basanti Clinic","Chittorgarh","74.4738179","24.4137653"
"Radha Krishna Hospital","Chittorgarh","74.6207351","24.878926400000005"
"Shree Maharishi Clinic","Chittorgarh","74.4167186","24.596344199999997"
"Radha Swami Clinic","Chittorgarh","74.61863","24.875719999999994"
"Zinc Hospital","Chittorgarh","74.6036329","24.905533099999996"
"Hijama Clinic","Chittorgarh","74.682227","24.62429109999999"
"Vaswani Homeopathy Clinic","Chittorgarh","74.6812943","24.624944800000005"
"Sneh Hospital","Chittorgarh","74.6800031","24.619400899999995"
"Shree Ram Eye Care and Opticals","Chittorgarh","74.6280867","24.882985700000003"
"Adrija Clinic","Chittorgarh","74.413835","24.596527999999996"
"Ladda Hospital","Chittorgarh","74.685491","24.622680999999993"
"Vaishnav Clinic & Path Lab","Chittorgarh","74.6821725","24.6188019"
"Sharma Hospital","Chittorgarh","74.67465500000002","24.6239302"
"Krishna Clinic","Chittorgarh","74.623851","25.066346699999997"
"Dr. Anish Jain","Chittorgarh","74.6193236","24.879194900000005"
"Sharma Nursing Home","Chittorgarh","74.6924607","24.592766599999997"
"Vaishnav Health Care Clinic","Chittorgarh","74.364643","24.3534389"
"Deepak's Clinic","Chittorgarh","74.9755476","25.012989"
"Mewar Orthopaedic Hospital","Chittorgarh","74.621299","24.885604799999996"
"Nagori Hospital","Chittorgarh","74.469259","24.410566699999997"
"Goyal Hospital","Chittorgarh","74.3067349","24.8858372"
"Maa Jatala Clinic","Chittorgarh","74.5230937","24.939152199999995"
"Bombay Clinic","Chittorgarh","74.62955080000002","24.935725199999997"
"Dr. Mahendra Balot","Chittorgarh","74.6216252","24.86558"
"Artem Health Smart Clinic","Chittorgarh","74.67875","24.62188799999999"
"Tiwari Hospital","Chittorgarh","74.474752","24.413862499999993"
"Laddha Clinic","Banswara","74.6242528","24.888736"
"Dr. Pratibha Sanadya Clinic","Chittorgarh","74.6195732","24.886270899999996"
"Maa Gayatri Hospital","Chittorgarh","74.6200613","24.894093199999997"
"SPS Hospital","Chittorgarh","74.3203346","24.879550800000004"
"Gandhi Heart Clinic","Chittorgarh","74.6230537","24.895524499999997"
"R K Soni Clinic","Bhilwara","75.3209897","25.160551500000004"
"Sanjivni Hospital","Bhilwara","74.895014","25.402548999999993"
"Nandani Clinic","Bhilwara","74.6260888","25.3606389"
"Krishna Hospital","Bhilwara","74.6377072","25.331566400000003"
"Shakti Clinic","Bhilwara","74.339126","25.473143"
"Gayatri Clinic","Bhilwara","74.6020181","25.499184699999997"
"Keshav Hospital","Banswara","74.6453405","25.3631425"
"Ambesh Jain Hospital","Bhilwara","74.6185034","25.3310348"
"Vinayak Ortho & General Hospital","Bhilwara","75.31416680000001","25.150665099999998"
"Dargar Hospital","Bhilwara","74.6404407","25.328556300000002"
"Arihant Hospital","Bhilwara","74.6332727","25.346491099999998"
"Sinha Clinic","Bhilwara","75.281632","25.621520999999998"
